Time (sec),Load of Online Machines(%), Lowest Load(%), Highest Load(%), # of Requests,Powered BED Count,Group Power(w),Active BED Count,S3 Powered Count,Online BED Count,Group Power Factor (%),Average CPU Core Temp. (°c), Hottest CPU Core Temp. (°c),WC Average CPU Core Temp (°c), WC Hottest CPU Core Temp (°c),Capacity Used(%),I/O Load of Online Machines(%),I/O Capacity Used(%), # Batch Jobs
4577.7,59.18,10.35,66.03,0,48,7060,34,0,34,0.755846,61,71,0,2810179280,0,0,0,0
4578.7,59.65,13.51,66.8,0,48,7062,34,0,34,0.757538,61,71,0,2810179280,0,0,0,0
4579.7,59.89,15.96,65.12,0,48,7082,34,0,34,0.744154,61,71,0,2810179280,0,0,0,0
4580.7,59.53,4.61,68.43,0,48,7088,34,0,34,0.754615,61,71,0,2810179280,0,0,0,0
4581.7,61.69,10.78,69.4,0,48,7088,34,0,34,0.754615,61,71,0,2810179280,0,0,0,0
4582.7,60.84,16.33,68.86,0,48,7137,34,0,34,0.768769,61,71,0,2810179280,0,0,0,0
4583.7,62.38,13.17,69.36,0,48,7269,34,0,34,0.76,61,71,0,2810179280,0,0,0,0
4584.7,62.43,14.67,70.03,0,48,7269,34,0,34,0.76,61,71,0,2810179280,0,0,0,0
4585.7,62.7,15.05,70.11,0,48,7301,34,0,34,0.759846,61,71,0,2810179280,0,0,0,0
4586.7,63.2,13.71,71.68,0,52,7243,34,0,34,0.760615,61,71,0,2810179280,0,0,0,0
4587.7,57.81,0,70.83,0,52,7345,37,0,37,0.763636,59,71,0,2810179280,0,0,0,0
4588.7,59.81,0.2,72.6,0,52,7354,37,0,37,0.763788,59,71,0,2810179280,0,0,0,0
4589.7,56.61,0,70.14,0,52,7377,38,0,38,0.764848,58,71,0,2810179280,0,0,0,0
4590.7,59.61,13.7,71.97,0,52,7377,38,0,38,0.765303,58,71,0,2810179280,0,0,0,0
4591.7,59.99,14.5,71.64,0,52,7372,38,0,38,0.765455,58,71,0,2810179280,0,0,0,0
4592.7,59.8,14.75,70.62,0,56,7372,38,0,38,0.765455,58,71,0,2810179280,0,0,0,0
4593.7,59.15,0.41,71.11,0,56,7578,39,0,39,0.796716,57,71,0,2810179280,0,0,0,0
4594.7,58.35,6.34,72.65,0,56,7593,39,0,39,0.796866,58,72,0,2810179280,0,0,0,0
4595.7,58.6,3.66,69.94,0,56,7593,39,0,39,0.796866,58,71,0,2810179280,0,0,0,0
4596.7,57.46,10.45,69.11,0,56,7809,39,0,39,0.801194,58,71,0,2810179280,0,0,0,0
4597.7,58.2,14.91,68.66,0,56,7937,39,0,39,0.829403,58,71,0,2810179280,0,0,0,0
4598.7,55.09,0,64.83,0,56,7987,40,0,40,0.836716,57,71,0,2810179280,0,0,0,0
4599.7,53.16,0.34,68.87,0,56,7994,42,0,42,0.836567,55,71,0,2810179280,0,0,0,0
4600.7,51.24,0.2,63.08,0,56,8274,43,0,43,0.842388,54,71,0,2810179280,0,0,0,0
4601.7,51.15,7.31,64.21,0,56,8274,43,0,43,0.842388,54,71,0,2810179280,0,0,0,0
4602.7,51.18,1.99,64.93,0,56,8443,43,0,43,0.844627,54,71,0,2810179280,0,0,0,0
4603.7,50.71,10.85,65.42,0,56,8440,43,0,43,0.845075,54,72,0,2810179280,0,0,0,0
4604.7,51.25,0,61.76,0,56,8192,41,0,42,0.840625,56,72,0,2810179280,0,0,0,0
4605.7,50.26,0,62.71,0,56,8192,42,0,43,0.840625,54,71,0,2810179280,0,0,0,0
4606.7,51.61,2.1,61.87,0,56,8200,42,0,43,0.841563,53,71,0,2810179280,0,0,0,0
4607.7,48.79,0.16,59.29,0,56,8192,43,0,44,0.841094,52,71,0,2810179280,0,0,0,0
4608.7,49.42,2.15,57.13,0,56,8192,43,0,44,0.841094,53,71,0,2810179280,0,0,0,0
4609.7,49.05,5.42,56.59,0,56,8192,43,0,44,0.841094,53,71,0,2810179280,0,0,0,0
4610.7,48.42,1.46,55.77,0,56,8248,43,0,44,0.840938,53,71,0,2810179280,0,0,0,0
4611.7,48.73,23.57,58.23,0,56,8242,43,0,44,0.840781,53,71,0,2810179280,0,0,0,0
4612.7,48.18,22.47,55.14,0,56,8257,43,0,44,0.840625,53,71,0,2810179280,0,0,0,0
4613.7,48.26,32.57,55.6,0,56,8257,39,0,44,0.840625,53,71,0,2810179280,0,0,0,0
4614.7,52.13,35.59,61.19,0,56,8228,39,0,44,0.841094,53,71,0,2810179280,0,0,0,0
4615.7,51.28,37.55,58.29,0,56,8209,39,0,44,0.841406,53,71,0,2810179280,0,0,0,0
4616.7,51.4,46.42,56.39,0,56,8209,39,0,44,0.841406,53,71,0,2810179280,0,0,0,0
4617.7,50.44,46.52,56.34,0,56,8206,39,0,44,0.840469,53,71,0,2810179280,0,0,0,0
4618.7,49.68,45.62,58.06,0,56,8181,39,0,44,0.840469,53,71,0,2810179280,0,0,0,0
4619.7,49.58,44.89,55.18,0,56,8171,39,0,44,0.840469,53,71,0,2810179280,0,0,0,0
4620.7,49.69,44.96,61.77,0,56,8171,39,0,44,0.840469,53,71,0,2810179280,0,0,0,0
4621.7,49.08,44.7,61.29,0,56,8028,39,0,44,0.84,53,71,0,2810179280,0,0,0,0
4622.7,48.87,45.34,59.71,0,56,8028,35,0,44,0.84,53,71,0,2810179280,0,0,0,0
4623.7,51.51,47,57.12,0,56,8023,35,0,44,0.839844,53,71,0,2810179280,0,0,0,0
4624.7,52.3,48.73,56.67,0,56,7971,35,0,44,0.839688,53,71,0,2810179280,0,0,0,0
4625.7,51.97,47.97,57.13,0,56,7968,35,0,44,0.839688,52,71,0,2810179280,0,0,0,0
4626.7,50.77,46.32,55.87,0,56,7961,35,0,44,0.839688,53,71,0,2810179280,0,0,0,0
4627.7,51.01,45.35,53.97,0,56,7948,35,0,44,0.839844,53,71,0,2810179280,0,0,0,0
4628.7,50.4,46.89,54.92,0,56,7943,35,0,44,0.839688,53,71,0,2810179280,0,0,0,0
4629.7,50,45.9,55.15,0,56,7756,35,0,44,0.838594,52,71,0,2810179280,0,0,0,0
4630.7,48.95,44.66,52.81,0,56,7756,35,0,44,0.838594,53,71,0,2810179280,0,0,0,0
4631.7,48.97,44.61,54.96,0,56,7735,31,0,44,0.837656,52,71,0,2810179280,0,0,0,0
4632.7,51.97,46.82,57.37,0,56,7738,31,0,44,0.837188,52,71,0,2810179280,0,0,0,0
4633.7,53.67,50.58,59.11,0,56,7738,31,0,44,0.837188,52,71,0,2810179280,0,0,0,0
4634.7,53.4,50.39,58.16,0,56,7720,31,0,44,0.837031,52,71,0,2810179280,0,0,0,0
4635.7,52.26,48.87,55.68,0,56,7662,31,0,44,0.837031,52,71,0,2810179280,0,0,0,0
4636.7,51.5,46.82,56.76,0,56,7662,31,0,44,0.837031,52,71,0,2810179280,0,0,0,0
4637.7,52.07,48.3,56.12,0,56,7661,31,0,44,0.837188,52,71,0,2810179280,0,0,0,0
4638.7,50.14,46.37,57.65,0,56,7571,31,0,44,0.836406,52,71,0,2810179280,0,0,0,0
4639.7,50.97,47.03,55.54,0,56,7550,31,0,44,0.836094,52,71,0,2810179280,0,0,0,0
4640.7,48.93,45.71,53.63,0,56,7550,27,0,44,0.836094,52,71,0,2810179280,0,0,0,0
4641.7,54.02,45.69,61.32,0,56,7550,27,0,44,0.836094,52,71,0,2810179280,0,0,0,0
4642.7,54.38,51.38,57.87,0,56,7519,27,0,44,0.83625,52,71,0,2810179280,0,0,0,0
4643.7,54.84,52.39,64.57,0,56,7513,27,0,44,0.837344,52,71,0,2810179280,0,0,0,0
4644.7,53.56,50.66,56.74,0,56,7513,27,0,44,0.837344,52,71,0,2810179280,0,0,0,0
4645.7,53.64,50.78,58.66,0,56,7506,27,0,44,0.836719,52,71,0,2810179280,0,0,0,0
4646.7,51.96,48.55,54.79,0,56,7507,27,0,44,0.836719,52,71,0,2810179280,0,0,0,0
4647.7,52.45,49.41,56.93,0,56,7344,27,0,44,0.835625,52,71,0,2810179280,0,0,0,0
4648.7,51.25,46.81,56.07,0,56,7344,27,0,44,0.835625,52,71,0,2810179280,0,0,0,0
4649.7,50.35,45.86,54.21,0,56,7346,27,0,44,0.835469,52,71,0,2810179280,0,0,0,0
4650.7,50.85,47.04,56.75,0,56,7321,27,0,44,0.835469,52,71,0,2810179280,0,0,0,0
4651.7,49.32,44.64,54.49,0,56,7307,27,0,44,0.835469,51,71,0,2810179280,0,0,0,0
4652.7,49.79,45.54,55.99,0,56,7305,27,0,44,0.835469,51,71,0,2810179280,0,0,0,0
4653.8,48.2,44.73,53.28,0,56,7275,27,0,44,0.835625,51,71,0,2810179280,0,0,0,0
4654.8,48.65,45.83,54.99,0,56,7275,27,0,44,0.835625,51,71,0,2810179280,0,0,0,0
4655.8,49.13,46.29,53.71,0,56,7264,23,0,44,0.835156,51,71,0,2810179280,0,0,0,0
4656.8,56.15,54.08,59.31,0,56,7309,23,0,44,0.835781,51,71,0,2810179280,0,0,0,0
4657.8,57.39,54.52,61.53,0,56,7309,23,0,44,0.835781,51,71,0,2810179280,0,0,0,0
4658.8,57.44,53.78,61.9,0,56,7299,23,0,44,0.835625,51,71,0,2810179280,0,0,0,0
4659.8,58.25,53.34,62.94,0,56,7270,23,0,44,0.834844,51,70,0,2810179280,0,0,0,0
4660.8,58.85,55.49,64.72,0,56,7275,23,0,44,0.835,51,70,0,2810179280,0,0,0,0
4661.8,58.67,53.35,62.47,0,56,7248,23,0,44,0.835,51,71,0,2810179280,0,0,0,0
4662.8,51.35,0.17,69.33,0,56,7248,27,0,44,0.835,51,71,0,2810179280,0,0,0,0
4663.8,51,0.18,64.84,0,56,7213,27,0,44,0.834375,51,71,0,2810179280,0,0,0,0
4664.8,52.54,0.17,65.89,0,56,7216,27,0,44,0.834063,51,71,0,2810179280,0,0,0,0
4665.8,52.11,1.81,64.16,0,56,7216,27,0,44,0.834063,51,71,0,2810179280,0,0,0,0
4666.8,52.78,14.31,62.92,0,56,7209,27,0,44,0.835313,51,71,0,2810179280,0,0,0,0
4667.8,54,4.92,64.16,0,56,7192,27,0,44,0.835625,51,71,0,2810179280,0,0,0,0
4668.8,53.87,30.66,62.75,0,56,7192,27,0,44,0.835625,52,71,0,2810179280,0,0,0,0
4669.8,54.48,34.52,62.11,0,56,7198,27,0,44,0.835625,52,71,0,2810179280,0,0,0,0
4670.8,55.78,44.35,63.37,0,56,7219,27,0,44,0.83625,52,71,0,2810179280,0,0,0,0
4671.8,55.77,49.86,61.1,0,56,7224,27,0,44,0.835938,52,70,0,2810179280,0,0,0,0
4672.8,56.5,51.98,61.62,0,55,7223,27,0,44,0.836094,52,70,0,2810179280,0,0,0,0
4673.8,56.58,51.27,62.46,0,55,7272,27,0,43,0.836094,52,71,0,2810179280,0,0,0,0
4674.8,57.42,51.53,63.28,0,55,7322,27,0,43,0.835625,52,71,0,2810179280,0,0,0,0
4675.8,57.82,52.29,64.82,0,55,7317,27,0,43,0.835469,52,71,0,2810179280,0,0,0,0
4676.8,57.86,51.24,61.36,0,55,7317,27,0,43,0.835469,52,71,0,2810179280,0,0,0,0
4677.8,57.85,53.43,62.54,0,55,7379,27,0,43,0.835781,52,70,0,2810179280,0,0,0,0
4678.8,58.77,51.13,63.57,0,55,7379,27,0,43,0.835781,52,70,0,2810179280,0,0,0,0
4679.8,59.02,54.72,65.75,0,55,7368,27,0,43,0.835781,52,71,0,2810179280,0,0,0,0
4680.8,60.04,55.52,66.02,0,55,7362,27,0,43,0.829844,52,71,0,2810179280,0,0,0,0
4681.8,59.95,55.95,65.77,0,55,7351,27,0,43,0.829375,52,71,0,2810179280,0,0,0,0
4682.8,53.04,0.17,66.33,0,55,7351,31,0,43,0.829375,52,70,0,2810179280,0,0,0,0
4683.8,53.26,0.22,65.81,0,55,7345,31,0,43,0.829219,52,70,0,2810179280,0,0,0,0
4684.8,52.97,0.19,64.33,0,55,7314,31,0,43,0.825469,52,70,0,2810179280,0,0,0,0
4685.8,53.61,0.2,64.72,0,55,7327,31,0,43,0.825469,52,70,0,2810179280,0,0,0,0
4686.8,54.4,15.89,64.18,0,55,7327,31,0,43,0.825469,52,70,0,2810179280,0,0,0,0
4687.8,54.74,24.94,62.37,0,55,7279,31,0,43,0.825,53,70,0,2810179280,0,0,0,0
4688.8,55.57,22.07,64.04,0,55,7291,31,0,43,0.825,53,70,0,2810179280,0,0,0,0
4689.8,56.91,41.72,63.64,0,55,7291,31,0,43,0.825,53,70,0,2810179280,0,0,0,0
4690.8,56.7,40.7,64.39,0,54,7284,31,0,43,0.825781,53,70,0,2810179280,0,0,0,0
4691.8,57.82,50.15,61.27,0,52,7244,31,0,42,0.825938,53,70,0,2810179280,0,0,0,0
4692.8,57.48,52.78,63.47,0,51,7249,31,0,40,0.826406,53,70,0,2810179280,0,0,0,0
4693.8,58.49,53.74,63.26,0,51,7355,31,0,39,0.826875,53,70,0,2810179280,0,0,0,0
4694.8,57.62,53.8,64.09,0,51,7376,31,0,39,0.827031,53,70,0,2810179280,0,0,0,0
4695.8,59.32,55.33,64.08,0,51,7322,31,0,39,0.826875,53,70,0,2810179280,0,0,0,0
4696.8,58.25,54.38,64.91,0,51,7410,31,0,39,0.826875,53,71,0,2810179280,0,0,0,0
4697.8,59.95,54.63,66.09,0,51,7410,31,0,39,0.826875,53,70,0,2810179280,0,0,0,0
4698.8,52.82,0.17,67.37,0,51,7401,35,0,39,0.827031,54,70,0,2810179280,0,0,0,0
4699.8,53.38,0.17,64.9,0,51,7433,35,0,39,0.822969,54,70,0,2810179280,0,0,0,0
4700.8,53.44,4.61,66.76,0,51,7433,35,0,39,0.822969,54,70,0,2810179280,0,0,0,0
4701.8,53.78,0.16,64.83,0,51,7391,35,0,39,0.815313,54,70,0,2810179280,0,0,0,0
4702.8,54.66,7.67,64.79,0,51,7344,35,0,39,0.808906,54,70,0,2810179280,0,0,0,0
4703.8,54.7,8.15,63.67,0,51,7344,35,0,39,0.808906,54,70,0,2810179280,0,0,0,0
4704.8,51.09,0.24,64.67,0,51,7352,38,0,42,0.808125,52,70,0,2810179280,0,0,0,0
4705.8,51.73,0.71,64.34,0,51,7112,38,0,42,0.785,52,70,0,2810179280,0,0,0,0
4706.8,51.02,1.8,61.79,0,51,7033,39,0,43,0.784844,51,70,0,2810179280,0,0,0,0
4707.8,52.82,10.21,63.67,0,51,7079,35,0,43,0.785156,51,70,0,2810179280,0,0,0,0
4708.8,57.08,3.25,67.44,0,51,7093,35,0,43,0.786094,51,70,0,2810179280,0,0,0,0
4709.8,58.58,26.17,68.9,0,51,7107,35,0,43,0.785625,51,71,0,2810179280,0,0,0,0
4710.8,57.24,24.74,67.72,0,51,7189,35,0,43,0.786094,52,70,0,2810179280,0,0,0,0
4711.8,58.76,41.93,66.76,0,51,7189,35,0,43,0.786094,52,70,0,2810179280,0,0,0,0
4712.8,59.27,47.61,66.76,0,51,7225,35,0,43,0.785781,52,70,0,2810179280,0,0,0,0
4713.8,58.96,51.66,64.64,0,50,7177,35,0,43,0.786094,52,70,0,2810179280,0,0,0,0
4714.8,59.52,54.95,64.08,0,48,7177,35,0,42,0.786094,52,71,0,2810179280,0,0,0,0
4715.8,58.25,52.76,63.75,0,47,7215,35,0,40,0.786094,52,71,0,2810179280,0,0,0,0
4716.8,53.02,0,65.28,0,47,7200,39,0,43,0.785469,49,70,0,2810179280,0,0,0,0
4717.8,51.91,0.21,62.66,0,47,7200,39,0,43,0.785469,49,71,0,2810179280,0,0,0,0
4718.8,52.3,0.18,62.61,0,47,7208,39,0,43,0.785469,49,71,0,2810179280,0,0,0,0
4719.8,51.63,4.41,63.39,0,47,7206,39,0,43,0.785156,50,71,0,2810179280,0,0,0,0
4720.8,52.82,9.83,61.59,0,47,7248,39,0,43,0.784531,50,70,0,2810179280,0,0,0,0
4721.8,51.59,22.42,60.73,0,47,7248,39,0,43,0.784531,50,70,0,2810179280,0,0,0,0
4722.8,48.56,0.18,59.97,0,47,7266,42,0,46,0.776719,48,71,0,2810179280,0,0,0,0
4723.8,48.29,4.14,56.81,0,47,7270,42,0,46,0.768125,48,70,0,2810179280,0,0,0,0
4724.8,46.2,2.39,56.03,0,47,7249,39,0,47,0.768125,48,70,0,2810179280,0,0,0,0
4725.8,50.22,2.15,58.55,0,47,7249,39,0,47,0.768125,48,70,0,2810179280,0,0,0,0
4726.8,50.68,4.6,60.94,0,47,7126,39,0,47,0.764688,48,70,0,2810179280,0,0,0,0
4727.8,49.98,2.61,57.52,0,47,7143,39,0,47,0.765,48,70,0,2810179280,0,0,0,0
4728.8,49.54,21.74,58.49,0,47,7060,39,0,47,0.753438,48,70,0,2810179280,0,0,0,0
4729.8,49.78,29.98,56.97,0,47,7077,39,0,47,0.754375,48,71,0,2810179280,0,0,0,0
4730.8,48.84,32.23,55.06,0,47,7139,39,0,47,0.755156,48,71,0,2810179280,0,0,0,0
4731.8,49.31,37.47,55.08,0,47,6965,39,0,47,0.755156,48,70,0,2810179280,0,0,0,0
4732.8,48.45,41.65,56.44,0,47,6875,39,0,47,0.754844,48,70,0,2810179280,0,0,0,0
4733.8,48.96,45.26,53.65,0,47,6879,39,0,47,0.754375,48,70,0,2810179280,0,0,0,0
4734.8,48.14,45.21,51.04,0,47,6923,35,0,47,0.754219,48,70,0,2810179280,0,0,0,0
4735.8,52.36,49.18,56.2,0,47,6923,35,0,47,0.754219,48,70,0,2810179280,0,0,0,0
4736.8,52.01,48.95,56.52,0,47,6917,35,0,47,0.753594,48,70,0,2810179280,0,0,0,0
4737.8,52.56,49.64,56.19,0,47,6915,35,0,47,0.753594,48,70,0,2810179280,0,0,0,0
4738.8,51.21,47.68,56.23,0,47,6915,35,0,47,0.753594,48,70,0,2810179280,0,0,0,0
4739.8,52.05,48.42,56.92,0,47,6934,35,0,47,0.753438,48,70,0,2810179280,0,0,0,0
4740.8,50.85,46.58,60.66,0,47,6864,35,0,47,0.751875,48,71,0,2810179280,0,0,0,0
4741.8,51.33,47.71,57.38,0,47,6847,35,0,47,0.752031,48,71,0,2810179280,0,0,0,0
4742.8,50.51,46.16,64.51,0,47,6845,35,0,47,0.752188,48,71,0,2810179280,0,0,0,0
4743.9,50.3,45.97,59.67,0,47,6762,31,0,47,0.752656,48,70,0,2810179280,0,0,0,0
4744.9,54.8,49.91,62.05,0,47,6764,31,0,47,0.752969,48,69,0,2810179280,0,0,0,0
4745.9,54.85,50.77,60.37,0,47,6756,31,0,47,0.752813,48,69,0,2810179280,0,0,0,0
4746.9,53.99,50.36,58.23,0,47,6756,31,0,47,0.752813,48,70,0,2810179280,0,0,0,0
4747.9,54.13,50.28,58.15,0,47,6701,31,0,47,0.752656,48,70,0,2810179280,0,0,0,0
4748.9,53.19,50.74,57.86,0,47,6708,31,0,47,0.751406,48,69,0,2810179280,0,0,0,0
4749.9,53.88,50.31,58.33,0,47,6708,31,0,47,0.751406,48,69,0,2810179280,0,0,0,0
4750.9,52.96,48.13,57.88,0,47,6670,31,0,47,0.751406,48,69,0,2810179280,0,0,0,0
4751.9,51.99,48.23,56.24,0,47,6681,31,0,47,0.751719,48,69,0,2810179280,0,0,0,0
4752.9,52.7,48.07,55.24,0,47,6643,31,0,47,0.751406,48,68,0,2810179280,0,0,0,0
4753.9,51.34,48.1,56.33,0,47,6642,31,0,47,0.75125,48,69,0,2810179280,0,0,0,0
4754.9,52.25,46.15,56.86,0,47,6649,31,0,47,0.751406,48,69,0,2810179280,0,0,0,0
4755.9,50.49,45.9,55.48,0,47,6623,31,0,47,0.751406,48,69,0,2810179280,0,0,0,0
4756.9,50.51,45.55,56.73,0,47,6604,31,0,47,0.751563,48,69,0,2810179280,0,0,0,0
4757.9,50.4,45.33,56.37,0,47,6590,31,0,47,0.75125,48,70,0,2810179280,0,0,0,0
4758.9,49.79,45.35,55.08,0,47,6559,27,0,47,0.75125,48,69,0,2810179280,0,0,0,0
4759.9,55.42,51.49,60.16,0,47,6559,27,0,47,0.75125,48,69,0,2810179280,0,0,0,0
4760.9,55.24,51.55,60.01,0,47,6561,27,0,47,0.75125,48,69,0,2810179280,0,0,0,0
4761.9,54.94,51,60.47,0,47,6557,27,0,47,0.750469,48,70,0,2810179280,0,0,0,0
4762.9,54.77,51.65,60.29,0,47,6553,27,0,47,0.750469,48,70,0,2810179280,0,0,0,0
4763.9,54.04,51.31,59.34,0,47,6536,27,0,47,0.750313,48,70,0,2810179280,0,0,0,0
4764.9,54.32,50.98,59.04,0,47,6502,27,0,47,0.749688,48,69,0,2810179280,0,0,0,0
4765.9,52.75,50.67,55.32,0,47,6502,27,0,47,0.749688,48,69,0,2810179280,0,0,0,0
4766.9,53.69,51.26,56.91,0,45,6457,27,0,47,0.749844,48,69,0,2810179280,0,0,0,0
4767.9,53.05,50.69,55.82,0,43,6457,27,0,45,0.749844,48,70,0,2810179280,0,0,0,0
4768.9,52.3,47.4,57.44,0,43,6384,27,0,43,0.750156,47,70,0,2810179280,0,0,0,0
4769.9,52.21,47.84,54.95,0,43,6366,27,0,43,0.750156,47,70,0,2810179280,0,0,0,0
4770.9,51.14,47.68,55.22,0,43,6366,27,0,43,0.750156,47,70,0,2810179280,0,0,0,0
4771.9,50.92,46.9,54.43,0,43,6355,27,0,43,0.750156,48,70,0,2810179280,0,0,0,0
4772.9,50.83,46.99,55.5,0,43,6358,27,0,43,0.750469,47,69,0,2810179280,0,0,0,0
4773.9,50.28,47.03,55.39,0,43,6358,27,0,43,0.750469,47,69,0,2810179280,0,0,0,0
4774.9,49.62,45.49,54.97,0,43,6345,27,0,43,0.750469,47,69,0,2810179280,0,0,0,0
4775.9,50.6,46.1,54.51,0,43,6342,27,0,43,0.747031,47,70,0,2810179280,0,0,0,0
4776.9,50.34,47.84,53.47,0,43,6310,27,0,43,0.7425,48,70,0,2810179280,0,0,0,0
4777.9,51.81,48.9,56.26,0,43,6300,27,0,43,0.742656,48,70,0,2810179280,0,0,0,0
4778.9,52.83,48.18,56.21,0,43,6264,27,0,43,0.736563,48,70,0,2810179280,0,0,0,0
4779.9,52.29,48.29,55.75,0,43,6264,27,0,43,0.736563,48,70,0,2810179280,0,0,0,0
4780.9,54.5,50.47,61.95,0,43,6113,27,0,43,0.720156,48,70,0,2810179280,0,0,0,0
4781.9,53.18,50.57,58.55,0,43,6113,27,0,43,0.720156,48,70,0,2810179280,0,0,0,0
4782.9,55.07,51.25,58.55,0,43,6071,27,0,43,0.72,48,70,0,2810179280,0,0,0,0
4783.9,55.53,51.52,62.75,0,42,6075,27,0,43,0.718906,48,70,0,2810179280,0,0,0,0
4784.9,55.44,50.09,62.28,0,40,6071,27,0,42,0.719063,48,70,0,2810179280,0,0,0,0
4785.9,56.7,51.52,64.19,0,39,6072,27,0,40,0.718438,48,70,0,2810179280,0,0,0,0
4786.9,57.23,54.82,60.83,0,39,6072,27,0,39,0.718438,48,71,0,2810179280,0,0,0,0
4787.9,57.43,54.5,62.98,0,39,6070,27,0,39,0.71875,48,70,0,2810179280,0,0,0,0
4788.9,58.31,54.49,63.27,0,39,6093,27,0,39,0.719063,48,70,0,2810179280,0,0,0,0
4789.9,58.58,54.48,64.45,0,39,6099,27,0,39,0.720156,48,70,0,2810179280,0,0,0,0
4790.9,51.59,0.17,62.93,0,39,6138,31,0,39,0.720313,48,70,0,2810179280,0,0,0,0
4791.9,51.62,0.19,64.98,0,39,6138,31,0,39,0.720313,48,70,0,2810179280,0,0,0,0
4792.9,52.96,1.26,63.61,0,38,6149,31,0,39,0.719375,49,70,0,2810179280,0,0,0,0
4793.9,53.19,5.31,62.61,0,36,6144,31,0,38,0.701719,49,70,0,2810179280,0,0,0,0
4794.9,54.16,11.77,67.27,0,35,6149,31,0,36,0.701719,49,70,0,2810179280,0,0,0,0
4795.9,54.3,19.65,63.19,0,35,6149,31,0,35,0.701719,49,70,0,2810179280,0,0,0,0
4796.9,54.97,24.3,62.43,0,35,6029,31,0,35,0.689844,49,70,0,2810179280,0,0,0,0
4797.9,55.63,38.19,62.74,0,35,5989,31,0,35,0.681563,49,70,0,2810179280,0,0,0,0
4798.9,57.12,43.56,63.11,0,35,5886,31,0,35,0.680469,49,70,0,2810179280,0,0,0,0
4799.9,56.8,51.01,62.74,0,35,5896,31,0,35,0.680156,49,71,0,2810179280,0,0,0,0
4800.9,58.47,53.38,62.48,0,35,5896,31,0,35,0.680156,49,71,0,2810179280,0,0,0,0
4801.9,58.1,53.6,64.01,0,35,5932,31,0,35,0.67875,50,70,0,2810179280,0,0,0,0
4802.9,59.1,53.02,63.2,0,35,5932,31,0,35,0.67875,49,71,0,2810179280,0,0,0,0
4803.9,58.65,54.16,63.51,0,35,5929,31,0,35,0.660469,50,71,0,2810179280,0,0,0,0
4804.9,53.75,0.17,65.86,0,35,5928,35,0,35,0.651719,50,71,0,2810179280,0,0,0,0
4805.9,53.49,0.18,69.57,0,35,5952,35,0,35,0.651563,50,71,0,2810179280,0,0,0,0
4806.9,53.94,0.17,63.76,0,35,5710,35,0,35,0.640938,50,70,0,2810179280,0,0,0,0
4807.9,54.02,0.19,63.7,0,35,5710,35,0,35,0.640938,50,71,0,2810179280,0,0,0,0
4808.9,55.22,13.87,65.19,0,35,5638,35,0,35,0.640625,50,71,0,2810179280,0,0,0,0
4809.9,56.09,27.71,65.19,0,35,5666,35,0,35,0.640938,50,71,0,2810179280,0,0,0,0
4810.9,56.56,26.63,65.74,0,35,5650,35,0,35,0.640938,51,71,0,2810179280,0,0,0,0
4811.9,56.95,39.22,62.26,0,35,5644,35,0,35,0.64,51,71,0,2810179280,0,0,0,0
4812.9,57.96,46.97,65.49,0,35,5675,35,0,35,0.640156,51,71,0,2810179280,0,0,0,0
4813.9,58.27,51.69,64.91,0,35,5715,35,0,35,0.640625,51,71,0,2810179280,0,0,0,0
4814.9,58.78,53.04,65.67,0,35,5769,35,0,35,0.641094,51,71,0,2810179280,0,0,0,0
4815.9,59.62,53.54,66.21,0,35,5763,35,0,35,0.641563,51,70,0,2810179280,0,0,0,0
4816.9,59.86,54.42,67.41,0,39,5763,35,0,35,0.641563,51,71,0,2810179280,0,0,0,0
4817.9,58.37,0.38,66.54,0,39,5968,36,0,36,0.647385,51,71,0,2810179280,0,0,0,0
4818.9,58.82,1.52,65.38,0,39,5972,36,0,36,0.647231,51,70,0,2810179280,0,0,0,0
4819.9,59.58,10.44,66.63,0,39,5972,36,0,36,0.647231,51,70,0,2810179280,0,0,0,0
4820.9,59.5,1.79,66.14,0,39,6005,36,0,36,0.656154,51,70,0,2810179280,0,0,0,0
4821.9,60.16,11.83,66.61,0,39,6008,36,0,36,0.657077,51,71,0,2810179280,0,0,0,0
4822.9,61.1,14.67,67.08,0,39,6028,36,0,36,0.665846,51,71,0,2810179280,0,0,0,0
4823.9,59.94,15.82,67.13,0,39,6028,36,0,36,0.665385,51,71,0,2810179280,0,0,0,0
4824.9,61.96,15.55,69.53,0,43,6112,36,0,36,0.683077,51,71,0,2810179280,0,0,0,0
4825.9,58.99,0.43,71.04,0,43,6309,37,0,37,0.688485,51,71,0,2810179280,0,0,0,0
4826.9,60.79,1.15,70.28,0,43,6309,37,0,37,0.688485,51,71,0,2810179280,0,0,0,0
4827.9,59.87,0.92,68.88,0,47,6526,37,0,37,0.691061,51,71,0,2810179280,0,0,0,0
4828.9,60.04,0.48,69.7,0,47,6633,38,0,38,0.694627,51,71,0,2810179280,0,0,0,0
4830,59.31,0.46,72.41,0,47,6698,38,0,38,0.707015,51,71,0,2810179280,0,0,0,0
4831,60.97,8.75,72.91,0,51,6698,38,0,38,0.707015,51,71,0,2810179280,0,0,0,0
4832,58.41,0.42,70.06,0,51,6927,39,0,39,0.711324,51,71,0,2810179280,0,0,0,0
4833,59.81,4.44,72.78,0,51,6948,39,0,39,0.711029,51,71,0,2810179280,0,0,0,0
